scenario,model_family,model_type,term,coef,se,irr,ci_low,ci_high,p_value,n_rows,events
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.030373387734405476,0.05521570600576645,1.0308393648784602,0.925103740342248,1.1486601446340499,0.5822603776914655,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.0026683259396397124,0.0532926735178123,1.0026718890898103,0.9032234401428015,1.1130700029352434,0.9600671778271915,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,-0.035500710858788025,0.05516776836624061,0.9651220481642672,0.8662085869819941,1.0753305633902153,0.5198967527328142,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_poverty_z,0.06343686474275881,0.03091715799701241,1.0654922135528726,1.0028432695138445,1.132054919900051,0.04018583307848842,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_median_household_income_z,-0.04826239275514158,0.02362193459059345,0.9528837244858359,0.9097718869716108,0.9980385252532341,0.04104078780142844,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_high_school_grad_or_higher_z,0.15738581555445705,0.028630869622029296,1.1704471034976571,1.1065746144593747,1.2380063704564133,3.8615947901642934e-08,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_uninsured_z,-0.01729253336503893,0.02141772695316369,0.9828561243670637,0.9424510680526429,1.0249934388656095,0.4194398149612115,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_non_hispanic_black_z,0.11527935486503064,0.020044719906575314,1.1221868821537688,1.0789536229570509,1.1671524815187766,8.866029887286654e-09,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_hispanic_z,0.1256855056983623,0.020111642002162037,1.1339254990928045,1.0900970046512617,1.1795161641639478,4.1205734648256655e-10,3131,52552.0
suppressed_equals_1,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,-0.01762268269263447,0.019000876878506143,0.9825316886375467,0.9466134987404948,1.0198127540558088,0.3536842157505413,3131,52552.0
suppressed_equals_5,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.1040986860711808,0.04421610376417557,1.1097099624284028,1.0175880016403902,1.2101716988876572,0.01855682204779352,3131,59428.0
suppressed_equals_5,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.15456558087650746,0.04297235006644572,1.1671508183213601,1.0728726543652518,1.2697136301923635,0.00032208016928189664,3131,59428.0
suppressed_equals_5,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.2580346437163422,0.046302747351397916,1.2943836601078542,1.1820866909687242,1.4173487209987832,2.507179245862298e-08,3131,59428.0
suppressed_equals_5,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.23010135068568766,0.01927248105085179,1.2587275763678545,1.2120671468767785,1.3071842724155331,7.37767392335027e-33,3131,59428.0
suppressed_equals_5,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_male_z,0.10439157876091953,0.020891749529571124,1.110035035967636,1.0654995494283015,1.1564320057542976,5.829402588407129e-07,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.10333854569799322,0.0447514972439107,1.1088667476048495,1.0157483293102272,1.210521768496279,0.02093448326556804,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.15080230415961293,0.043714224788730806,1.1627667612057102,1.0672896778030305,1.2667849873221908,0.0005611459899877066,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.2555776591033656,0.046816174067507224,1.2912072831242898,1.1779998500425608,1.4152941088515196,4.7835370323787843e-08,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q2,-0.0815867644067243,0.04375391221921699,0.9216527397314886,0.8459082029991906,1.0041796138668866,0.062227171355858577,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q3,-0.01221639594335653,0.04589151329710576,0.9878579212841713,0.9028816818463636,1.0808318434905837,0.7900839227035501,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q4_highest,-0.004652186777310347,0.044396794148409816,0.9953586178820037,0.9124062821362365,1.0858526487480278,0.9165451848461809,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.2304897623784379,0.019283562631977415,1.2592165758369112,1.212511683451981,1.3077204999363048,6.288401932521656e-33,3131,59428.0
suppressed_equals_5,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,acs_pct_male_z,0.10470285767716503,0.02106928831641179,1.1103806202543873,1.0654604493958668,1.157194640622857,6.714171975112523e-07,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.05234159991918289,0.04113777983754629,1.0537356370483488,0.9721079232234588,1.1422176141757987,0.2032492591833116,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.09771127205405253,0.040423778773417976,1.102644374898282,1.0186524900037144,1.1935617194538928,0.015641575235351136,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.21819897196293206,0.04507260867818834,1.2438345311973236,1.1386651541715789,1.3587175609360385,1.2915169884308738e-06,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_poverty_z,0.00446524250697706,0.03140919060135686,1.0044752265571706,0.9445026644088751,1.068255833241669,0.886950810417338,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_median_household_income_z,-0.16656778517248375,0.026049864797045973,0.8465654304067648,0.8044266268118397,0.8909116183786209,1.6140062782319594e-10,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_high_school_grad_or_higher_z,0.012580031227016232,0.028823823882559035,1.012659492679429,0.9570356239797173,1.071516276321488,0.6625134574739746,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_uninsured_z,0.08385641194408629,0.022075406738261864,1.0874727345019826,1.0414235910914387,1.1355580557243066,0.00014549519278486247,3131,59428.0
