chain,draw,iteration,parameter,value
2,90,1200,state_effect[18],0.19125175134695072
2,90,1200,state_effect[19],0.07578108837224384
2,90,1200,state_effect[20],-0.11585292748605563
2,90,1200,state_effect[21],0.04082031854329673
2,90,1200,state_effect[22],0.025799993221443804
2,90,1200,state_effect[23],0.2147117737157974
2,90,1200,state_effect[24],0.0017140720943069647
2,90,1200,state_effect[25],-0.40807901996863233
2,90,1200,state_effect[26],-0.10405966934617457
2,90,1200,state_effect[27],0.239662549363979
2,90,1200,state_effect[28],0.2509091519163943
2,90,1200,state_effect[29],-0.06600566743866652
2,90,1200,state_effect[30],0.0447762829991119
2,90,1200,state_effect[31],0.10205717188499533
2,90,1200,state_effect[32],-0.1827774418615394
2,90,1200,state_effect[33],-0.08313115655377301
2,90,1200,state_effect[34],-0.28997060579374195
2,90,1200,state_effect[35],-0.020914500227928297
2,90,1200,state_effect[36],-0.023940413691041187
2,90,1200,state_effect[37],0.017528093724441474
2,90,1200,state_effect[38],-0.1577243603046486
2,90,1200,state_effect[39],-0.058545465295552816
2,90,1200,state_effect[40],0.16909341286217755
2,90,1200,state_effect[41],0.12835869575164607
2,90,1200,state_effect[42],0.037213954822955066
2,90,1200,state_effect[44],0.13432532011465576
2,90,1200,state_effect[45],0.33508781771242485
2,90,1200,state_effect[46],0.15694013253990402
2,90,1200,state_effect[47],0.2290491871767114
2,90,1200,state_effect[48],0.056818361041819025
2,90,1200,state_effect[49],-0.060333598155288264
2,90,1200,state_effect[50],-0.026874514663863005
2,90,1200,state_effect[51],0.020225642293284773
2,90,1200,state_effect[53],0.050383687345455855
2,90,1200,state_effect[54],-0.09334501284952096
2,90,1200,state_effect[55],-0.019780418050307575
2,90,1200,state_effect[56],0.08154928946941593
2,90,1200,year_effect[2019],-0.22723139256822503
2,90,1200,year_effect[2020],-0.03991151735148082
2,90,1200,year_effect[2021],0.002774452917607223
2,90,1200,year_effect[2022],0.10146060687471015
2,90,1200,year_effect[2023],0.09173819578716366
2,90,1200,year_effect[2024],0.07116965434022487
2,90,1200,sigma_state,0.18285571595567668
2,90,1200,sigma_year,0.13173753250596323
2,90,1200,kappa,3.636669179111952
3,1,310,Intercept,-10.614972838590543
3,1,310,primary_rurality_metro_other,0.17195390054516738
3,1,310,primary_rurality_nonmetro_adjacent,0.2802076438959006
3,1,310,primary_rurality_nonmetro_nonadjacent,0.22590950789023362
3,1,310,svi_quartile_Q2,0.08229556172433505
3,1,310,svi_quartile_Q3,0.19156115305220647
3,1,310,svi_quartile_Q4_highest,0.3076588969964882
3,1,310,z_pct_age65,0.08076735619456328
3,1,310,z_pct_male,-0.027688030355027624
3,1,310,state_effect[01],-0.17500132819730466
3,1,310,state_effect[02],0.038980045759283787
3,1,310,state_effect[04],-0.02977874462194774
3,1,310,state_effect[05],0.1994525485797625
3,1,310,state_effect[06],-0.11151950753377929
3,1,310,state_effect[08],0.03970861412998169
3,1,310,state_effect[09],-0.12615273493341173
3,1,310,state_effect[10],0.013168036493086172
3,1,310,state_effect[11],0.1599532706171948
3,1,310,state_effect[12],-0.20772035731697655
3,1,310,state_effect[13],-0.1573126443158692
3,1,310,state_effect[15],-0.21556118609036812
3,1,310,state_effect[16],0.03051157118578828
3,1,310,state_effect[17],-0.21981652166593876
3,1,310,state_effect[18],0.19756750779775353
3,1,310,state_effect[19],-0.04922568880475929
3,1,310,state_effect[20],0.0261184286050185
3,1,310,state_effect[21],-0.062143132331227355
3,1,310,state_effect[22],-0.06240658997194544
3,1,310,state_effect[23],0.07930007794474019
3,1,310,state_effect[24],0.03521499244058435
3,1,310,state_effect[25],-0.13610450247520212
3,1,310,state_effect[26],-0.07989338281412327
3,1,310,state_effect[27],0.1929003227929642
3,1,310,state_effect[28],0.2449924804071465
3,1,310,state_effect[29],-0.04949622520245513
3,1,310,state_effect[30],-0.004265548775740313
3,1,310,state_effect[31],0.06406451948786479
3,1,310,state_effect[32],-0.08885129516112256
3,1,310,state_effect[33],-0.061092729166069795
3,1,310,state_effect[34],0.0019737533569060685
3,1,310,state_effect[35],-0.08269362593483193
3,1,310,state_effect[36],-0.036389781147366684
3,1,310,state_effect[37],0.006940280103448238
3,1,310,state_effect[38],-0.10012435307819034
3,1,310,state_effect[39],0.010503018272684907
3,1,310,state_effect[40],0.04489012156859906
3,1,310,state_effect[41],0.1249507622484979
3,1,310,state_effect[42],0.016238977665087098
3,1,310,state_effect[44],0.0707088244047666
3,1,310,state_effect[45],0.20781009443822912
3,1,310,state_effect[46],0.03902793958816375
3,1,310,state_effect[47],0.11768370949964274
3,1,310,state_effect[48],0.056294650484798016
3,1,310,state_effect[49],-0.09037628753175976
3,1,310,state_effect[50],0.021015580213610538
3,1,310,state_effect[51],0.031018582871123485
3,1,310,state_effect[53],0.07070860810398938
3,1,310,state_effect[54],4.518476273879376e-05
3,1,310,state_effect[55],0.031027277640013316
3,1,310,state_effect[56],-0.026843614393078225
3,1,310,year_effect[2019],-0.2513226975713561
3,1,310,year_effect[2020],-0.06574499209094276
3,1,310,year_effect[2021],-0.0118639455468387
3,1,310,year_effect[2022],0.12515580055403497
3,1,310,year_effect[2023],0.0876628357256786
3,1,310,year_effect[2024],0.11611299892942392
3,1,310,sigma_state,0.12265179759157308
3,1,310,sigma_year,0.10176924209611353
3,1,310,kappa,2.4175516549621574
3,2,320,Intercept,-10.615810476456979
3,2,320,primary_rurality_metro_other,0.14581796157361493
3,2,320,primary_rurality_nonmetro_adjacent,0.28920184572261726
3,2,320,primary_rurality_nonmetro_nonadjacent,0.22240544159606862
3,2,320,svi_quartile_Q2,0.06718188477319034
3,2,320,svi_quartile_Q3,0.1956508129269946
3,2,320,svi_quartile_Q4_highest,0.3069638544269514
3,2,320,z_pct_age65,0.08766939481696952
3,2,320,z_pct_male,-0.04651224863736696
3,2,320,state_effect[01],-0.11920384790584375
3,2,320,state_effect[02],0.03908392811860764
3,2,320,state_effect[04],-0.014535435014018602
3,2,320,state_effect[05],0.21081848756002589
3,2,320,state_effect[06],-0.12466840999790901
3,2,320,state_effect[08],0.014081074063749036
3,2,320,state_effect[09],-0.13057280464368323
3,2,320,state_effect[10],0.016207325885602523
3,2,320,state_effect[11],0.19371217558109552
3,2,320,state_effect[12],-0.2054324230110937
3,2,320,state_effect[13],-0.18622362449425908
3,2,320,state_effect[15],-0.219886908043119
3,2,320,state_effect[16],0.048079030197472346
3,2,320,state_effect[17],-0.2230177255124479
3,2,320,state_effect[18],0.2032887600521486
3,2,320,state_effect[19],-0.059325327370027006
3,2,320,state_effect[20],-0.014218769194121487
3,2,320,state_effect[21],-0.0788724505495921
3,2,320,state_effect[22],-0.08074320633494757
3,2,320,state_effect[23],0.12124128882296278
3,2,320,state_effect[24],0.02169976200853717
3,2,320,state_effect[25],-0.1137496665903209
3,2,320,state_effect[26],-0.0806831142877099
3,2,320,state_effect[27],0.20160877579265993
3,2,320,state_effect[28],0.21548350969584706
3,2,320,state_effect[29],-0.05944356428685077
3,2,320,state_effect[30],-0.031028975106867897
3,2,320,state_effect[31],0.11856713525838286
3,2,320,state_effect[32],-0.11356144453697681
3,2,320,state_effect[33],-0.07851611330000717
3,2,320,state_effect[34],-0.01914507340207168
3,2,320,state_effect[35],-0.057696895139046425
3,2,320,state_effect[36],-0.06595077462217842
3,2,320,state_effect[37],-0.014828029809861277
3,2,320,state_effect[38],-0.08070584978279602
3,2,320,state_effect[39],-0.002096264399217694
3,2,320,state_effect[40],0.024808122483494583
3,2,320,state_effect[41],0.09694392384441365
3,2,320,state_effect[42],0.015606997468867298
3,2,320,state_effect[44],0.10989979325829663
3,2,320,state_effect[45],0.22720489897220206
3,2,320,state_effect[46],0.0650198694131891
3,2,320,state_effect[47],0.11600957465688226
3,2,320,state_effect[48],0.07202092019998911
3,2,320,state_effect[49],-0.09853807663135074
3,2,320,state_effect[50],0.055422515896615086
3,2,320,state_effect[51],0.00906018991457063
3,2,320,state_effect[53],0.06925700696998008
3,2,320,state_effect[54],0.011618608397616406
3,2,320,state_effect[55],0.0507189861594671
3,2,320,state_effect[56],-0.05481788670635715
3,2,320,year_effect[2019],-0.2563351137438097
3,2,320,year_effect[2020],-0.05631861354962517
3,2,320,year_effect[2021],0.0018753770744591863
3,2,320,year_effect[2022],0.10637030752913942
3,2,320,year_effect[2023],0.09982132408763551
3,2,320,year_effect[2024],0.10458671860220073
3,2,320,sigma_state,0.1069550931346753
3,2,320,sigma_year,0.09911740385254585
3,2,320,kappa,2.4393848281027766
3,3,330,Intercept,-10.615810476456979
3,3,330,primary_rurality_metro_other,0.14581796157361493
3,3,330,primary_rurality_nonmetro_adjacent,0.28920184572261726
3,3,330,primary_rurality_nonmetro_nonadjacent,0.22240544159606862
3,3,330,svi_quartile_Q2,0.06718188477319034
3,3,330,svi_quartile_Q3,0.1956508129269946
3,3,330,svi_quartile_Q4_highest,0.3069638544269514
3,3,330,z_pct_age65,0.08766939481696952
3,3,330,z_pct_male,-0.04651224863736696
3,3,330,state_effect[01],-0.11920384790584375
3,3,330,state_effect[02],0.03908392811860764
3,3,330,state_effect[04],-0.014535435014018602
3,3,330,state_effect[05],0.21081848756002589
3,3,330,state_effect[06],-0.12466840999790901
3,3,330,state_effect[08],0.014081074063749036
3,3,330,state_effect[09],-0.13057280464368323
3,3,330,state_effect[10],0.016207325885602523
3,3,330,state_effect[11],0.19371217558109552
3,3,330,state_effect[12],-0.2054324230110937
3,3,330,state_effect[13],-0.18622362449425908
3,3,330,state_effect[15],-0.219886908043119
3,3,330,state_effect[16],0.048079030197472346
3,3,330,state_effect[17],-0.2230177255124479
3,3,330,state_effect[18],0.2032887600521486
3,3,330,state_effect[19],-0.059325327370027006
3,3,330,state_effect[20],-0.014218769194121487
3,3,330,state_effect[21],-0.0788724505495921
3,3,330,state_effect[22],-0.08074320633494757
3,3,330,state_effect[23],0.12124128882296278
3,3,330,state_effect[24],0.02169976200853717
3,3,330,state_effect[25],-0.1137496665903209
3,3,330,state_effect[26],-0.0806831142877099
3,3,330,state_effect[27],0.20160877579265993
3,3,330,state_effect[28],0.21548350969584706
3,3,330,state_effect[29],-0.05944356428685077
3,3,330,state_effect[30],-0.031028975106867897
3,3,330,state_effect[31],0.11856713525838286
3,3,330,state_effect[32],-0.11356144453697681
3,3,330,state_effect[33],-0.07851611330000717
3,3,330,state_effect[34],-0.01914507340207168
3,3,330,state_effect[35],-0.057696895139046425
3,3,330,state_effect[36],-0.06595077462217842
3,3,330,state_effect[37],-0.014828029809861277
3,3,330,state_effect[38],-0.08070584978279602
3,3,330,state_effect[39],-0.002096264399217694
3,3,330,state_effect[40],0.024808122483494583
3,3,330,state_effect[41],0.09694392384441365
3,3,330,state_effect[42],0.015606997468867298
3,3,330,state_effect[44],0.10989979325829663
3,3,330,state_effect[45],0.22720489897220206
3,3,330,state_effect[46],0.0650198694131891
3,3,330,state_effect[47],0.11600957465688226
3,3,330,state_effect[48],0.07202092019998911
3,3,330,state_effect[49],-0.09853807663135074
3,3,330,state_effect[50],0.055422515896615086
3,3,330,state_effect[51],0.00906018991457063
3,3,330,state_effect[53],0.06925700696998008
3,3,330,state_effect[54],0.011618608397616406
3,3,330,state_effect[55],0.0507189861594671
3,3,330,state_effect[56],-0.05481788670635715
3,3,330,year_effect[2019],-0.2563351137438097
3,3,330,year_effect[2020],-0.05631861354962517
3,3,330,year_effect[2021],0.0018753770744591863
3,3,330,year_effect[2022],0.10637030752913942
3,3,330,year_effect[2023],0.09982132408763551
3,3,330,year_effect[2024],0.10458671860220073
3,3,330,sigma_state,0.1069550931346753
3,3,330,sigma_year,0.09911740385254585
3,3,330,kappa,2.4393848281027766
3,4,340,Intercept,-10.617821364834619
3,4,340,primary_rurality_metro_other,0.14101296452137824
3,4,340,primary_rurality_nonmetro_adjacent,0.2953999023165112
3,4,340,primary_rurality_nonmetro_nonadjacent,0.24031649836794478
3,4,340,svi_quartile_Q2,0.07664643674467013
3,4,340,svi_quartile_Q3,0.17879793411506292
3,4,340,svi_quartile_Q4_highest,0.30836340056433253
3,4,340,z_pct_age65,0.08637775854527252
3,4,340,z_pct_male,-0.03344360824552217
3,4,340,state_effect[01],-0.09982095355731002
3,4,340,state_effect[02],0.036398061953742754
3,4,340,state_effect[04],-0.0017315855856594453
3,4,340,state_effect[05],0.2197149403496029
3,4,340,state_effect[06],-0.11777483128931512
3,4,340,state_effect[08],0.026753190650218438
3,4,340,state_effect[09],-0.10799715648351813
3,4,340,state_effect[10],-0.002471236561816588
3,4,340,state_effect[11],0.18342108518412079
3,4,340,state_effect[12],-0.20567572464132244
3,4,340,state_effect[13],-0.2051836378495847
3,4,340,state_effect[15],-0.24788269607031727
3,4,340,state_effect[16],0.01991914061358224
3,4,340,state_effect[17],-0.20473109324503722
3,4,340,state_effect[18],0.20359085500993487
3,4,340,state_effect[19],-0.10060649820438941
3,4,340,state_effect[20],-0.002300636003579307
3,4,340,state_effect[21],-0.0655806914114287
3,4,340,state_effect[22],-0.10716635937664959
3,4,340,state_effect[23],0.11844999092351635
3,4,340,state_effect[24],0.0294010185324073
3,4,340,state_effect[25],-0.128628391868044
3,4,340,state_effect[26],-0.06588165204139922
3,4,340,state_effect[27],0.21927876215747272
3,4,340,state_effect[28],0.22147039609594915
3,4,340,state_effect[29],-0.06900638853059546
3,4,340,state_effect[30],-0.008078985634146503
3,4,340,state_effect[31],0.10503175902672218
3,4,340,state_effect[32],-0.1254427082421188
3,4,340,state_effect[33],-0.07814108979986784
3,4,340,state_effect[34],-0.0035177165176740483
3,4,340,state_effect[35],-0.06364001001625658
3,4,340,state_effect[36],-0.0837535065568141
3,4,340,state_effect[37],0.0070412184718992386
3,4,340,state_effect[38],-0.0785250616424013
3,4,340,state_effect[39],0.0024369645991670144
3,4,340,state_effect[40],0.023576444524990026
3,4,340,state_effect[41],0.11378981782541087
3,4,340,state_effect[42],0.023787672991795985
3,4,340,state_effect[44],0.11291035435786861
3,4,340,state_effect[45],0.23637965035100175
3,4,340,state_effect[46],0.06287582617050982
3,4,340,state_effect[47],0.12466958559356281
3,4,340,state_effect[48],0.07984488647433566
3,4,340,state_effect[49],-0.0890012304183383
3,4,340,state_effect[50],0.025652917330785965
3,4,340,state_effect[51],-0.0013640050839432757
3,4,340,state_effect[53],0.08148590658108418
3,4,340,state_effect[54],0.01235096812967042
3,4,340,state_effect[55],0.05111774850377073
3,4,340,state_effect[56],-0.0774453157715953
3,4,340,year_effect[2019],-0.2431010189272022
3,4,340,year_effect[2020],-0.049386706304395775
3,4,340,year_effect[2021],-0.024143210874040463
3,4,340,year_effect[2022],0.11771464586319401
3,4,340,year_effect[2023],0.1089133060214488
3,4,340,year_effect[2024],0.09000298422099562
3,4,340,sigma_state,0.11847970037979903
3,4,340,sigma_year,0.09693842054719877
3,4,340,kappa,2.400116023963543
3,5,350,Intercept,-10.628693512260387
3,5,350,primary_rurality_metro_other,0.13815656889590872
3,5,350,primary_rurality_nonmetro_adjacent,0.27491964463649826
3,5,350,primary_rurality_nonmetro_nonadjacent,0.25761281638082245
3,5,350,svi_quartile_Q2,0.1040549024470816
3,5,350,svi_quartile_Q3,0.16902319028280577
3,5,350,svi_quartile_Q4_highest,0.31770560587591545
3,5,350,z_pct_age65,0.08110604071484573
3,5,350,z_pct_male,-0.031172275961255935
3,5,350,state_effect[01],-0.09637894800459355
3,5,350,state_effect[02],0.0687251406496469
3,5,350,state_effect[04],-0.004877147544029324
3,5,350,state_effect[05],0.22166964806304393
3,5,350,state_effect[06],-0.12384188016220214
3,5,350,state_effect[08],0.010923364555081931
3,5,350,state_effect[09],-0.11989605200567525
3,5,350,state_effect[10],0.0020676747809951134
3,5,350,state_effect[11],0.15063319157327143
3,5,350,state_effect[12],-0.20623088395627842
3,5,350,state_effect[13],-0.22097472551082145
3,5,350,state_effect[15],-0.24434695405686613
3,5,350,state_effect[16],0.019595564327342406
3,5,350,state_effect[17],-0.18143832976976906
3,5,350,state_effect[18],0.16034712789991168
3,5,350,state_effect[19],-0.07419458454188126
3,5,350,state_effect[20],-0.024388218250853452
3,5,350,state_effect[21],-0.043380704695044146
3,5,350,state_effect[22],-0.12696323870386245
3,5,350,state_effect[23],0.1463891404580702
3,5,350,state_effect[24],0.012578546693026495
3,5,350,state_effect[25],-0.13808242967434675
3,5,350,state_effect[26],-0.05402185385641395
3,5,350,state_effect[27],0.21551965249657412
3,5,350,state_effect[28],0.22973618788874867
3,5,350,state_effect[29],-0.02369519498993255
3,5,350,state_effect[30],-0.0049743379058950765
3,5,350,state_effect[31],0.07933477552901352
3,5,350,state_effect[32],-0.11543506232235314
3,5,350,state_effect[33],-0.05159075346659142
3,5,350,state_effect[34],-0.04769699692901545
3,5,350,state_effect[35],-0.0239284571809082
3,5,350,state_effect[36],-0.06850552720435343
3,5,350,state_effect[37],0.005886978302389543
3,5,350,state_effect[38],-0.12133408027292865
3,5,350,state_effect[39],0.019959318781922294
3,5,350,state_effect[40],0.05750979189204833
3,5,350,state_effect[41],0.09582419453292816
3,5,350,state_effect[42],0.041468991361244954
3,5,350,state_effect[44],0.11564859813460782
3,5,350,state_effect[45],0.24189563582617188
3,5,350,state_effect[46],0.06287515104139364
3,5,350,state_effect[47],0.14306516523733698
3,5,350,state_effect[48],0.13060009575901363
3,5,350,state_effect[49],-0.09092361919345139
3,5,350,state_effect[50],0.03892552520452166
3,5,350,state_effect[51],-0.026608648932227558
3,5,350,state_effect[53],0.037712700614041125
3,5,350,state_effect[54],0.010736303201535057
3,5,350,state_effect[55],0.0067495202671977485
3,5,350,state_effect[56],-0.0926693559407849
3,5,350,year_effect[2019],-0.23683980545475936
3,5,350,year_effect[2020],-0.060675995953864456
3,5,350,year_effect[2021],-0.04459999581443612
3,5,350,year_effect[2022],0.10780812558914749
3,5,350,year_effect[2023],0.10574857296251679
3,5,350,year_effect[2024],0.12855909867139553
3,5,350,sigma_state,0.11070821879059305
3,5,350,sigma_year,0.11284189619367502
3,5,350,kappa,2.4622952704841956
3,6,360,Intercept,-10.64642756756905
3,6,360,primary_rurality_metro_other,0.16231589635899127
3,6,360,primary_rurality_nonmetro_adjacent,0.2790668951687725
3,6,360,primary_rurality_nonmetro_nonadjacent,0.3067505629640441
3,6,360,svi_quartile_Q2,0.06439193534578773
3,6,360,svi_quartile_Q3,0.19019167595925382
3,6,360,svi_quartile_Q4_highest,0.3124205313035754
3,6,360,z_pct_age65,0.08670591570715473
3,6,360,z_pct_male,-0.04303040927994973
3,6,360,state_effect[01],-0.08974594096707099
3,6,360,state_effect[02],0.08647455230953824
3,6,360,state_effect[04],-0.001979423326358817
3,6,360,state_effect[05],0.22079895392833615
3,6,360,state_effect[06],-0.13391590666674869
3,6,360,state_effect[08],0.035156969304462646
3,6,360,state_effect[09],-0.07485535869611587
3,6,360,state_effect[10],-0.025860115113477997
3,6,360,state_effect[11],0.14341841655708099
3,6,360,state_effect[12],-0.1897449999083878
3,6,360,state_effect[13],-0.24076145318092543
3,6,360,state_effect[15],-0.2169684847132676
3,6,360,state_effect[16],0.04989230537626911
3,6,360,state_effect[17],-0.19120498988679763
3,6,360,state_effect[18],0.17137790289854776
3,6,360,state_effect[19],-0.09723563080952291
3,6,360,state_effect[20],-0.008515032636301552
3,6,360,state_effect[21],-0.0456261329088142
3,6,360,state_effect[22],-0.12111937709907551
3,6,360,state_effect[23],0.13852323173427328
3,6,360,state_effect[24],0.015361188111448189
3,6,360,state_effect[25],-0.12251186428867736
3,6,360,state_effect[26],-0.0373772807717995
3,6,360,state_effect[27],0.21526519305632372
3,6,360,state_effect[28],0.23464705428944757
3,6,360,state_effect[29],-0.04471353795234499
3,6,360,state_effect[30],-0.012885198002603598
3,6,360,state_effect[31],0.04194060129361103
3,6,360,state_effect[32],-0.062409662426267894
3,6,360,state_effect[33],0.020219629753000498
3,6,360,state_effect[34],-0.07889956736365526
3,6,360,state_effect[35],-0.03940322614025736
3,6,360,state_effect[36],-0.05573072434077981
3,6,360,state_effect[37],-0.007257246520189826
3,6,360,state_effect[38],-0.15826196975639548
3,6,360,state_effect[39],0.004352736712414913
3,6,360,state_effect[40],0.018342089904755467
3,6,360,state_effect[41],0.0831714822985229
3,6,360,state_effect[42],0.004349667835212482
3,6,360,state_effect[44],0.12913142091168628
3,6,360,state_effect[45],0.22891847054919337
3,6,360,state_effect[46],0.06603194601952386
3,6,360,state_effect[47],0.16006044195386723
3,6,360,state_effect[48],0.09064816103456531
3,6,360,state_effect[49],-0.07035664076494932
3,6,360,state_effect[50],0.046568427962834905
3,6,360,state_effect[51],-0.030563724352085694
3,6,360,state_effect[53],0.04138081122195698
3,6,360,state_effect[54],-0.01144588990870318
3,6,360,state_effect[55],0.025408260072069005
3,6,360,state_effect[56],-0.10209053658736751
3,6,360,year_effect[2019],-0.23495646280356447
3,6,360,year_effect[2020],-0.06251877041941696
3,6,360,year_effect[2021],-0.04337564668342868
3,6,360,year_effect[2022],0.1334561637387046
3,6,360,year_effect[2023],0.09143406455398541
3,6,360,year_effect[2024],0.11596065161371999
3,6,360,sigma_state,0.11410568178086267
3,6,360,sigma_year,0.11008316352922447
3,6,360,kappa,2.605105310957698
3,7,370,Intercept,-10.631669493054808
3,7,370,primary_rurality_metro_other,0.18604224240123757
3,7,370,primary_rurality_nonmetro_adjacent,0.2850375634943059
3,7,370,primary_rurality_nonmetro_nonadjacent,0.3067868417524939
3,7,370,svi_quartile_Q2,0.05961052076038177
3,7,370,svi_quartile_Q3,0.1787211458727676
3,7,370,svi_quartile_Q4_highest,0.3324438300731534
3,7,370,z_pct_age65,0.09246957895266095
3,7,370,z_pct_male,-0.04780173420051405
3,7,370,state_effect[01],-0.0772699631613798
3,7,370,state_effect[02],0.10322567707295204
3,7,370,state_effect[04],-0.005411311780458118
3,7,370,state_effect[05],0.18554504419937717
3,7,370,state_effect[06],-0.11288346551895403
3,7,370,state_effect[08],0.05429117997276122
3,7,370,state_effect[09],-0.09011528287419382
3,7,370,state_effect[10],-0.06813467273532849
3,7,370,state_effect[11],0.16178490517790756
3,7,370,state_effect[12],-0.2094471531264985
3,7,370,state_effect[13],-0.22572765002573122
3,7,370,state_effect[15],-0.24778306645456327
3,7,370,state_effect[16],0.06720369889610835
3,7,370,state_effect[17],-0.20227169274142112
3,7,370,state_effect[18],0.12054381829225559
3,7,370,state_effect[19],-0.0760452278006166
3,7,370,state_effect[20],-0.03188804026940184
3,7,370,state_effect[21],-0.06820289946911522
3,7,370,state_effect[22],-0.129510751693777
3,7,370,state_effect[23],0.14626286880796757
3,7,370,state_effect[24],0.019811224384565545
3,7,370,state_effect[25],-0.15029823900675107
3,7,370,state_effect[26],-0.03934249548831739
3,7,370,state_effect[27],0.1870861613949209
3,7,370,state_effect[28],0.24928248923855476
3,7,370,state_effect[29],-0.05970178414363369
3,7,370,state_effect[30],-0.025215839551713106
3,7,370,state_effect[31],0.06540461743686615
3,7,370,state_effect[32],-0.09689475656455379
3,7,370,state_effect[33],0.028675761467291155
3,7,370,state_effect[34],-0.05601366537219193
3,7,370,state_effect[35],-0.03173233636482295
3,7,370,state_effect[36],-0.06019942612830305
3,7,370,state_effect[37],-0.002018469100535901
3,7,370,state_effect[38],-0.12073005996596325
3,7,370,state_effect[39],-0.0009727469205427152
3,7,370,state_effect[40],0.04354212864528478
3,7,370,state_effect[41],0.06869732160342026
3,7,370,state_effect[42],0.018632609021025405
3,7,370,state_effect[44],0.1862381205819723
3,7,370,state_effect[45],0.21860855891004638
3,7,370,state_effect[46],0.09717496191088462
3,7,370,state_effect[47],0.1537330338722459
3,7,370,state_effect[48],0.105122061256297
3,7,370,state_effect[49],-0.11646671748874864
3,7,370,state_effect[50],0.05410249350110301
3,7,370,state_effect[51],-0.03639463461659507
3,7,370,state_effect[53],0.0342963990416792
3,7,370,state_effect[54],-0.018525332940618387
3,7,370,state_effect[55],0.05312646233011168
3,7,370,state_effect[56],-0.06319391571086856
3,7,370,year_effect[2019],-0.2468437008299348
3,7,370,year_effect[2020],-0.0680186446014432
3,7,370,year_effect[2021],-0.03312291021474863
3,7,370,year_effect[2022],0.12018798870440608
3,7,370,year_effect[2023],0.1077864284599033
3,7,370,year_effect[2024],0.12001083848181729
3,7,370,sigma_state,0.10804938648826255
3,7,370,sigma_year,0.0941498505260733
3,7,370,kappa,2.458643964019814
3,8,380,Intercept,-10.625207905148617
3,8,380,primary_rurality_metro_other,0.17888917165393137
3,8,380,primary_rurality_nonmetro_adjacent,0.2671382163213226
3,8,380,primary_rurality_nonmetro_nonadjacent,0.298000769878355
3,8,380,svi_quartile_Q2,0.03214685809497847
3,8,380,svi_quartile_Q3,0.17070598168113554
3,8,380,svi_quartile_Q4_highest,0.3488769253219262
3,8,380,z_pct_age65,0.09420661736913584
3,8,380,z_pct_male,-0.04152952497063432
3,8,380,state_effect[01],-0.07547063333453083
3,8,380,state_effect[02],0.06976364336841548
3,8,380,state_effect[04],0.02561869164163061
3,8,380,state_effect[05],0.18170316319203994
3,8,380,state_effect[06],-0.09169823829169374
3,8,380,state_effect[08],0.0717414208019537
3,8,380,state_effect[09],-0.0731518581649516
3,8,380,state_effect[10],-0.1172936503633066
3,8,380,state_effect[11],0.11648095115149801
3,8,380,state_effect[12],-0.2667765636218472
3,8,380,state_effect[13],-0.21220297520864237
3,8,380,state_effect[15],-0.22176954072436866
3,8,380,state_effect[16],0.09403854756780822
3,8,380,state_effect[17],-0.17634242186576815
3,8,380,state_effect[18],0.14731670409717615
3,8,380,state_effect[19],-0.09132200084742903
3,8,380,state_effect[20],-0.018568872490765158
3,8,380,state_effect[21],-0.08307921375471855
3,8,380,state_effect[22],-0.12147268687015264
3,8,380,state_effect[23],0.15455225011694013
3,8,380,state_effect[24],0.06599437807262731
3,8,380,state_effect[25],-0.11722673428205993
3,8,380,state_effect[26],-0.018207749193931567
3,8,380,state_effect[27],0.20903795098521186
3,8,380,state_effect[28],0.24144029873315323
3,8,380,state_effect[29],-0.02900762193676752
3,8,380,state_effect[30],-0.023285006954876643
3,8,380,state_effect[31],0.06965508424852668
3,8,380,state_effect[32],-0.09592922453933928
3,8,380,state_effect[33],-0.0017037111829636374
3,8,380,state_effect[34],-0.07167191124078767
3,8,380,state_effect[35],-0.061745121276684106
3,8,380,state_effect[36],-0.07300489327439819
3,8,380,state_effect[37],-0.025802136692644053
3,8,380,state_effect[38],-0.11093128825099485
3,8,380,state_effect[39],-0.010582923983968819
3,8,380,state_effect[40],0.0757086033313874
3,8,380,state_effect[41],0.07363473610356153
3,8,380,state_effect[42],0.01606212508822961
3,8,380,state_effect[44],0.130416165262321
3,8,380,state_effect[45],0.2000299859671564
3,8,380,state_effect[46],0.16932631485584193
3,8,380,state_effect[47],0.0856149285539338
3,8,380,state_effect[48],0.12488033105692736
3,8,380,state_effect[49],-0.08094854376076793
3,8,380,state_effect[50],0.04897745342294021
3,8,380,state_effect[51],-0.05744644213699187
3,8,380,state_effect[53],0.012623489933295023
3,8,380,state_effect[54],-0.035749359907295
3,8,380,state_effect[55],0.08622563079690537
3,8,380,state_effect[56],-0.10845152419683524
3,8,380,year_effect[2019],-0.2321943780643301
3,8,380,year_effect[2020],-0.06060994260164834
3,8,380,year_effect[2021],0.006610479777764161
3,8,380,year_effect[2022],0.11579802973537498
3,8,380,year_effect[2023],0.06765614862350845
3,8,380,year_effect[2024],0.10273966252933094
3,8,380,sigma_state,0.12383431107968225
3,8,380,sigma_year,0.07597586211727504
3,8,380,kappa,2.613572973234532
3,9,390,Intercept,-10.613913866904326
3,9,390,primary_rurality_metro_other,0.17328982851829974
3,9,390,primary_rurality_nonmetro_adjacent,0.2459131705994225
3,9,390,primary_rurality_nonmetro_nonadjacent,0.2995915234779611
3,9,390,svi_quartile_Q2,0.05406765931895279
3,9,390,svi_quartile_Q3,0.17077370758229188
